"Task Aware Debugger for GDB" version 11.6.1 (202207200623)
(c) 2016-2022 NXP Semiconductors, Inc.
07:14:27.572 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:14:28.871 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:14:29.37 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:14:30.305 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:14:30.616 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:14:31.722 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:14:32.184 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:14:37.502 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:14:37.627 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:14:38.591 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:14:38.663 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:14:42.757 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:14:42.829 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:14:43.829 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:14:44.240 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:14:47.621 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:14:47.960 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:14:51.716 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:14:51.787 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:14:53.599 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:14:53.977 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:02.238 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:15:02.576 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:03.457 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:15:03.526 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:04.364 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:15:04.759 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:05.543 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:15:05.888 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:06.735 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:15:06.804 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:07.708 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:15:08.98 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:08.986 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:15:09.343 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:11.740 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:15:11.809 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:12.738 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:15:13.131 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:14.112 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:15:14.456 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:15.263 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:15:15.335 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:16.221 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:15:16.640 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:17.448 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:15:17.754 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:18.600 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:15:18.671 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:19.650 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:15:20.64 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:20.966 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:15:21.341 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:27.21 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:15:27.90 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:27.834 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:15:28.183 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:29.20 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:15:29.343 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:30.128 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:15:30.196 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:30.960 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:15:31.300 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:32.162 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:15:32.470 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:33.214 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:15:33.284 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:34.203 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
07:15:34.616 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
07:15:38.618 INFO: [TadModel] DSF session ID 0 has ended.
